"ID","start_year","end_year","longitude","latitude","pollutant"
1911,2017,2019,-7.3312,55.0028,"PM10"
1912,2020,2020,-7.355043056,33.70504306,"PM10"
1913,2020,2021,-7.3628,53.9936,"PM10"
1914,2019,2019,-7.389847778,33.68984778,"PM10"
1915,2018,2018,-7.396814167,33.69681417,"PM10"
1916,2010,2010,-7.397514,38.614998,"PM10"
1917,2013,2020,-7.3975,38.615,"PM10"
1918,2014,2021,-7.4054,43.6769,"PM10"
1919,2013,2021,-7.4089,42.0616,"PM10"
1920,2013,2013,-7.414248147,43.67941481,"PM10"
1921,2010,2010,-7.431944,43.684444,"PM10"
1922,2021,2021,-7.448966667,42.71953333,"PM10"
1923,2013,2013,-7.44944444,42.71527777,"PM10"
1924,2013,2020,-7.45065,42.7207,"PM10"
1925,2013,2013,-7.45194444,42.72611111,"PM10"
1926,2013,2013,-7.502990961,33.64054871,"PM10"
1927,2013,2013,-7.507789,43.6862845,"PM10"
1928,2014,2021,-7.5078,43.6863,"PM10"
1929,2014,2021,-7.5509,42.9979,"PM10"
1930,2010,2010,-7.55,42.998056,"PM10"
1931,2020,2020,-7.575862222,33.58141778,"PM10"
1932,2019,2019,-7.579229166,33.5875625,"PM10"
1933,2018,2018,-7.583097222,33.57198611,"PM10"
1934,2016,2016,-7.589843,33.57311,"PM10"
1935,2016,2016,-7.622267,32.992424,"PM10"
1936,2013,2013,-7.62781,42.81631,"PM10"
1937,2013,2013,-7.678611,37.3125,"PM10"
1938,2013,2020,-7.6786,37.3125,"PM10"
1939,2010,2010,-7.693056,43.312778,"PM10"
1940,2013,2021,-7.6937,43.313,"PM10"
1941,2020,2021,-7.6994,52.3547,"PM10"
1942,2010,2010,-7.704722,42.634722,"PM10"
1943,2012,2012,-7.70472,42.63472,"PM10"
1944,2013,2021,-7.7047,42.6347,"PM10"
1945,2018,2021,-7.7299,42.0607,"PM10"
1946,2020,2021,-7.7352,54.9545,"PM10"
1947,2013,2021,-7.7377,43.5329,"PM10"
1948,2010,2010,-7.740278,43.536111,"PM10"
1949,2013,2013,-7.76065,42.28015,"PM10"
1950,2013,2013,-7.7908165,41.3713945,"PM10"
1951,2014,2020,-7.7908,41.3714,"PM10"
1952,2013,2013,-7.7913945,53.725578,"PM25"
1953,2014,2021,-7.7914,53.7256,"PM25"
1954,2010,2010,-7.795845,41.374443,"PM25"
1955,2014,2021,-7.868566667,43.4567,"PM10"
1956,2010,2010,-7.876944,42.351944,"PM10"
1957,2014,2021,-7.8779,42.353,"PM10"
1958,2013,2013,-7.897527273,43.4422,"PM10"
1959,2010,2013,-7.900328,54.43951,"PM10"
1960,2013,2019,-7.9003,54.4395,"PM10"
1961,2020,2021,-7.9085,53.0945,"PM10"
1962,2010,2010,-7.9180555,43.427778,"PM10"
1963,2013,2020,-7.9267,37.015,"PM10"
1964,2020,2021,-7.9377,53.4248,"PM10"
1965,2016,2016,-7.981084,31.629472,"PM10"
1966,2013,2021,-7.9886,43.4054,"PM10"
1967,2019,2021,-70.2076771,18.5200904,"PM10"
1968,2010,2021,-70.214219,44.089406,"PM10"
1969,2010,2021,-70.2625715,43.66912,"PM10"
1970,2014,2014,-70.29058595,-18.48338486,"PM25"
1971,2015,2019,-70.2906,-18.4834,"PM25"
1972,2014,2014,-70.32330362,-27.37000282,"PM10"
1973,2015,2019,-70.3233,-27.37,"PM10"
1974,2014,2014,-70.38330789,-23.61358403,"PM10"
1975,2015,2019,-70.3833,-23.6136,"PM10"
1976,2013,2013,-70.45378113,46.84896851,"PM25"
1977,2016,2020,-70.45418,46.84889,"PM25"
1978,2010,2016,-70.5233,-33.3768,"PM10"
1979,2010,2016,-70.5882,-33.5167,"PM10"
1980,2010,2016,-70.5944,-33.5914,"PM10"
1981,2013,2019,-70.6293,-31.8893,"PM10"
1982,2010,2016,-70.6511,-33.4223,"PM10"
1983,2019,2019,-70.66009705,-33.46443726,"PM10"
1984,2010,2016,-70.6607,-33.4642,"PM10"
1985,2014,2014,-70.66291589,-33.4646875,"PM10"
1986,2010,2016,-70.6662,-33.547,"PM10"
1987,2019,2021,-70.6940515,19.7893977,"PM10"
1988,2010,2016,-70.7193,-33.4929,"PM10"
1989,2014,2014,-70.72550957,-34.15309524,"PM10"
1990,2013,2019,-70.7255,-34.1531,"PM10"
1991,2010,2016,-70.7321,-33.4331,"PM10"
1992,2010,2015,-70.7482,-33.3659,"PM10"
1993,2010,2016,-70.7501,-33.4378,"PM10"
1994,2014,2014,-70.8529964,-34.39450915,"PM10"
1995,2013,2019,-70.853,-34.3945,"PM10"
1996,2013,2013,-70.85582733,45.82471848,"PM25"
1997,2015,2020,-70.856025,45.82486111,"PM25"
1998,2019,2021,-70.9033942,19.3286702,"PM10"
1999,2014,2014,-70.92150293,-53.15831603,"PM25"
2000,2015,2019,-70.9215,-53.1583,"PM25"
2001,2014,2014,-70.95299843,-33.67380683,"PM10"
2002,2010,2016,-70.953,-33.6738,"PM10"
2003,2019,2019,-70.9896698,-34.57987976,"PM10"
2004,2014,2014,-70.98968993,-34.57989325,"PM10"
2005,2013,2016,-70.9897,-34.5799,"PM10"
2006,2015,2020,-71.052412,48.416374,"PM25"
2007,2013,2013,-71.05241394,48.41637421,"PM25"
2008,2010,2021,-71.07071374,42.58193247,"PM10"
2009,2014,2014,-71.08611195,-30.22778677,"PM10"
2010,2013,2019,-71.0861,-30.2278,"PM10"
2011,2016,2020,-71.167506,46.806029,"PM25"
2012,2014,2014,-71.2196579,-28.46997452,"PM25"
2013,2015,2019,-71.2197,-28.47,"PM25"
2014,2019,2019,-71.23395538,-34.97494507,"PM10"
2015,2014,2014,-71.23398513,-34.97491502,"PM10"
2016,2013,2016,-71.234,-34.9749,"PM10"
2017,2013,2013,-71.25016785,45.37332916,"PM25"
2018,2015,2020,-71.250167,45.37333,"PM25"
2019,2015,2019,-71.278868,46.796739,"PM25"
2020,2020,2020,-71.28633025,46.7928845,"PM25"
2021,2013,2013,-71.2951088,46.79767227,"PM10"
2022,2014,2014,-71.29595443,-29.94550712,"PM25"
2023,2015,2016,-71.29595,-29.9455,"PM25"
2024,2019,2019,-71.3359,-29.9706,"PM25"
2025,2010,2021,-71.40862873,41.76482394,"PM10"
2026,2014,2014,-71.43450055,-33.04741319,"PM10"
2027,2015,2016,-71.4345,-33.0474,"PM10"
2028,2010,2021,-71.496335,43.566122,"PM25"
2029,2019,2019,-71.5500946,-33.02033615,"PM10"
2030,2014,2014,-71.5500982,-33.02031205,"PM10"
2031,2015,2016,-71.5501,-33.0203,"PM10"
2032,2015,2019,-71.5929,-35.837,"PM25"
2033,2014,2014,-71.61421164,-33.04951255,"PM25"
2034,2019,2019,-71.61423492,-33.04953766,"PM25"
2035,2015,2016,-71.6142,-33.0495,"PM25"
2036,2014,2014,-71.61948956,-35.43579065,"PM10"
2037,2013,2016,-71.6195,-35.4358,"PM10"
2038,2018,2018,-71.6273,-33.0393,"PM10"
2039,2014,2014,-71.65569514,-35.42089948,"PM10"
2040,2015,2016,-71.6557,-35.4209,"PM10"
2041,2019,2019,-71.66316667,-35.42566667,"PM10"
2042,2010,2021,-71.79432225,42.26395458,"PM10"
2043,2013,2013,-71.87460327,45.41231155,"PM25"
2044,2015,2020,-71.8746,45.41231,"PM25"
2045,2010,2021,-71.878626,42.86183,"PM25"
2046,2013,2013,-71.94869232,45.90578461,"PM25"
2047,2015,2020,-71.948695,45.905785,"PM25"
2048,2016,2020,-71.965903,46.682373,"PM25"
2049,2015,2015,-71.96591944,46.68236111,"PM25"
2050,2013,2013,-71.96778107,46.68222046,"PM25"
2051,2014,2016,-72.05555,-45.57945,"PM10"
2052,2013,2013,-72.05841827,46.30428696,"PM25"
2053,2015,2015,-72.06074,46.30379,"PM25"
2054,2010,2013,-72.0611,-45.5799,"PM10"
2055,2014,2014,-72.071788,-45.57949257,"PM10"
2056,2014,2016,-72.0912,-36.6055,"PM10"
2057,2019,2019,-72.09183333,-36.60906667,"PM10"
2058,2013,2013,-72.26509857,45.36568451,"PM25"
2059,2015,2015,-72.265099,45.365683,"PM25"
2060,2010,2021,-72.272332,42.930521,"PM25"
2061,2013,2013,-72.29055786,47.64722061,"PM25"
2062,2015,2020,-72.29056,47.64722,"PM25"
2063,2010,2021,-72.309499,43.629605,"PM25"
2064,2013,2019,-72.34305,-37.46715,"PM10"
2065,2010,2021,-72.44459517,42.24643658,"PM10"
2066,2013,2013,-72.5401001,46.3522377,"PM25"
2067,2016,2020,-72.546187,46.357175,"PM25"
2068,2013,2016,-72.5959,-38.737,"PM10"
2069,2014,2014,-72.59700917,-38.73699539,"PM10"
2070,2014,2014,-72.598717,-38.76470952,"PM10"
2071,2013,2016,-72.5988,-38.7647,"PM10"
2072,2019,2019,-72.60828,-38.739478,"PM10"
2073,2010,2021,-72.631667,41.784722,"PM10"
2074,2015,2020,-72.65976111,46.04223333,"PM25"
2075,2013,2013,-72.66000366,46.04249954,"PM25"
2076,2013,2013,-72.7388916,48.80971909,"PM25"
2077,2015,2020,-72.73889,48.80972,"PM25"
2078,2013,2013,-72.84024811,45.71561432,"PM25"
2079,2015,2020,-72.840249,45.715614,"PM25"
2080,2013,2013,-72.89025116,46.44159698,"PM25"
2081,2015,2015,-72.89235556,46.44159722,"PM25"
2082,2016,2020,-72.89241,46.4416,"PM25"
2083,2015,2016,-72.95845,-36.60175,"PM10"
2084,2016,2019,-72.9688,-41.4795,"PM25"
2085,2010,2021,-72.973241,41.425978,"PM10"
2086,2010,2021,-72.982778,43.608056,"PM25"
2087,2014,2019,-73.0361,-36.9233,"PM10"
2088,2010,2021,-73.03972,44.502295,"PM10"
2089,2014,2016,-73.0521,-36.7846,"PM10"
2090,2014,2014,-73.11706924,7.109577179,"PM10"
2091,2013,2016,-73.1187,-40.5845,"PM10"
2092,2015,2019,-73.1237,-36.7237,"PM10"
2093,2014,2015,-73.124173,7.105069,"PM10"
2094,2014,2014,-73.12604667,-40.58449979,"PM10"
2095,2019,2019,-73.14074,-40.58449936,"PM10"
2096,2014,2016,-73.1496,-37.0212,"PM10"
2097,2013,2019,-73.2285,-39.8313,"PM10"
2098,2014,2014,-73.23286933,-39.83130088,"PM10"
2099,2010,2021,-73.24984,42.88759,"PM25"
2100,2018,2018,-73.2532,10.4631,"PM10"
2101,2014,2014,-73.25353622,10.4710269,"PM10"
2102,2010,2021,-73.297257,41.821342,"PM25"
2103,2010,2021,-73.318889,41.285,"PM25"
2104,2015,2015,-73.3316,-37.4851,"PM10"
2105,2015,2020,-73.34857,45.29413,"PM25"
2106,2013,2013,-73.34867859,45.29416656,"PM25"
2107,2013,2013,-73.37680817,45.72289658,"PM25"
2108,2015,2015,-73.376808,45.722896,"PM25"
2109,2015,2016,-73.43473,45.80942,"PM25"
2110,2013,2013,-73.47836304,45.48252678,"PM25"
2111,2015,2015,-73.4783655,45.482525,"PM25"
2112,2016,2020,-73.480819,45.448663,"PM25"
2113,2016,2020,-73.4881,45.52207,"PM25"
2114,2017,2017,-73.5919443,45.5518285,"PM25"
2115,2013,2013,-73.61929245,45.54753838,"PM10"
2116,2018,2018,-73.62257927,45.54043882,"PM25"
2117,2020,2020,-73.624114,45.54053755,"PM25"
2118,2015,2015,-73.62938112,45.55816825,"PM25"
2119,2019,2019,-73.630638,45.5343067,"PM25"
2120,2016,2016,-73.6307984,45.5404899,"PM25"
2121,2017,2020,-73.65776,45.70476,"PM25"
2122,2015,2015,-73.74831667,45.54746389,"PM25"
2123,2016,2020,-73.7483166,45.547463,"PM25"
2124,2013,2013,-73.74845123,45.54750061,"PM25"
2125,2010,2021,-73.755985,42.6615,"PM25"
2126,2010,2021,-74.05800112,40.74296694,"PM10"
2127,2015,2017,-74.09486667,4.657326768,"PM10"
2128,2018,2019,-74.09606987,4.65800235,"PM10"
2129,2014,2014,-74.09894606,4.659069676,"PM10"
2130,2021,2021,-74.10925268,4.651538883,"PM10"
2131,2020,2020,-74.1092823,4.645865735,"PM10"
2132,2018,2018,-74.199,11.2408,"PM10"
2133,2014,2014,-74.21936035,11.14342856,"PM10"
2134,2014,2014,-74.23793793,11.0411396,"PM10"
2135,2016,2020,-74.2896,45.120624,"PM25"
2136,2010,2021,-74.439868,39.414066,"PM25"
2137,2013,2013,-74.48082733,46.03499985,"PM25"
2138,2015,2020,-74.48083,46.035,"PM25"
2139,2013,2013,-74.73522186,45.01797104,"PM25"
2140,2015,2015,-74.7352,45.01797,"PM25"
2141,2016,2020,-74.7353139,45.0179806,"PM25"
2142,2010,2021,-74.763167,40.222411,"PM25"
2143,2018,2018,-74.7964,10.9639,"PM10"
2144,2019,2019,-75.16922,-50.70822,"PM10"
2145,2013,2013,-75.18994141,44.89974976,"PM25"
2146,2010,2021,-75.28047533,40.72152667,"PM10"
2147,2018,2018,-75.33045,6.43696,"PM25"
2148,2019,2019,-75.3304,6.43696,"PM25"
2149,2014,2014,-75.33271013,6.437077023,"PM10"
2150,2011,2015,-75.33271,6.437077,"PM10"
2151,2010,2021,-75.42150805,39.84215223,"PM10"
2152,2013,2013,-75.43193817,46.76860809,"PM25"
2153,2015,2015,-75.43194,46.76861,"PM25"
2154,2016,2020,-75.432728,46.76866,"PM25"
2155,2019,2019,-75.443935,6.37844,"PM10"
2156,2018,2018,-75.44398,6.37852,"PM10"
2157,2010,2015,-75.44407,6.378271,"PM10"
2158,2014,2014,-75.4452264,6.377875771,"PM10"
2159,2014,2014,-75.49145889,5.232813676,"PM10"
2160,2018,2019,-75.50475,6.34536,"PM25"
2161,2014,2014,-75.50512848,6.349438095,"PM10"
2162,2011,2015,-75.50513,6.349438,"PM10"
2163,2018,2018,-75.5144,10.3997,"PM10"
2164,2010,2010,-75.53149,6.342308,"PM10"
2165,2010,2021,-75.537428,39.070836,"PM25"
2166,2018,2019,-75.5678,6.33755,"PM25"
2167,2014,2014,-75.56930771,6.331186886,"PM10"
2168,2013,2015,-75.56931,6.331187,"PM10"
2169,2019,2019,-75.56996238,6.251154762,"PM10"
2170,2014,2014,-75.5720111,6.259916235,"PM10"
2171,2013,2013,-75.572205,6.25652175,"PM10"
2172,2010,2010,-75.573559,6.27259975,"PM10"
2173,2011,2011,-75.57361417,6.268269833,"PM10"
2174,2012,2012,-75.57377812,6.2581585,"PM10"
2175,2015,2015,-75.57824443,6.268035429,"PM10"
2176,2018,2018,-75.57879941,6.239308824,"PM10"
2177,2018,2019,-75.58197,6.16868,"PM25"
2178,2013,2013,-75.6081075,6.174093,"PM10"
2179,2015,2015,-75.60834,6.175084,"PM10"
2180,2011,2011,-75.609409,6.175682,"PM10"
2181,2010,2021,-75.6106,38.6539,"PM25"
2182,2014,2014,-75.61158738,6.171474781,"PM10"
2183,2012,2012,-75.6129714,6.1725902,"PM10"
2184,2014,2014,-75.61646135,6.150703954,"PM10"
2185,2011,2015,-75.61646,6.150704,"PM10"
2186,2010,2010,-75.6199185,6.1688495,"PM10"
2187,2019,2019,-75.620845,6.144405,"PM25"
2188,2018,2018,-75.62141,6.14548,"PM25"
2189,2018,2019,-75.627485,6.179195,"PM10"
2190,2010,2012,-75.63489,6.091617,"PM10"
2191,2014,2014,-75.63687948,6.095544538,"PM10"
2192,2013,2015,-75.63688,6.0955445,"PM10"
2193,2018,2019,-75.63776,6.09308,"PM25"
2194,2011,2019,-75.64201,6.157506,"PM10"
2195,2018,2020,-75.676,45.43433,"PM25"
2196,2015,2017,-75.694935,45.4086,"PM25"
2197,2013,2013,-75.69509888,45.40842819,"PM10"
2198,2013,2013,-75.72342682,45.43598557,"PM25"
2199,2015,2020,-75.723429,45.435987,"PM25"
2200,2010,2021,-75.7347225,41.354167,"PM10"
2201,2014,2014,-75.74998474,4.479765892,"PM10"
2202,2010,2021,-75.9686,40.38335,"PM25"
2203,2013,2013,-76.01804352,45.6223793,"PM25"
2204,2015,2019,-76.018046,45.622378,"PM25"
2205,2010,2021,-76.05921,43.05235,"PM25"
2206,2010,2021,-76.283333,40.046667,"PM10"
2207,2010,2021,-76.28986657,36.933722,"PM10"
2208,2010,2021,-76.383447,40.337328,"PM25"
2209,2015,2020,-76.52113,44.21987,"PM25"
2210,2018,2018,-76.5225,3.4372,"PM10"
2211,2010,2012,-76.523533,3.483523,"PM10"
2212,2010,2021,-76.5274938,39.3297536,"PM10"
2213,2013,2013,-76.52831268,44.21625137,"PM25"
2214,2014,2014,-76.52892431,3.420265476,"PM10"
2215,2014,2016,-76.53579443,3.420930857,"PM10"
2216,2013,2013,-76.55095025,3.410807,"PM10"
2217,2010,2021,-76.699444,39.965278,"PM25"
2218,2014,2015,-76.7556,18.018199,"PM10"
2219,2012,2012,-76.77177734,17.98543243,"PM10"
2220,2014,2015,-76.786889,17.994115,"PM10"
2221,2019,2021,-76.7928128,17.9712148,"PM10"
2222,2012,2012,-76.87839508,17.95727921,"PM10"
2223,2013,2016,-76.8895843,-12.0266998,"PM10"
2224,2014,2016,-76.8986974,-12.0158654,"PM10"
2225,2010,2021,-76.90504233,40.25524733,"PM10"
2226,2010,2021,-76.958988,-12.161482,"PM10"
2227,2013,2016,-76.968734,-12.046247,"PM10"
2228,2014,2016,-76.9873477,-11.792902,"PM10"
2229,2010,2021,-76.991557,-12.040208,"PM10"
2230,2014,2016,-76.9939836,-11.9689301,"PM10"
2231,2013,2016,-76.9951041,-12.0972833,"PM10"
2232,2010,2020,-76.997241,-12.145409,"PM10"
2233,2018,2019,-77.00398263,-12.05234256,"PM10"
2234,2010,2020,-77.026218,-12.047297,"PM10"
2235,2014,2014,-77.02643945,-12.0474192,"PM10"
2236,2013,2015,-77.0266477,-12.0480614,"PM10"
2237,2010,2020,-77.031842,-12.081945,"PM10"
2238,2010,2020,-77.055332,-11.915834,"PM10"
2239,2014,2016,-77.0788818,-11.8612531,"PM10"
2240,2012,2012,-77.07902018,18.19545174,"PM10"
2241,2010,2019,-77.125855,-12.0636,"PM10"
2242,2012,2012,-77.13013458,17.91092555,"PM10"
2243,2010,2021,-77.15234389,38.922288,"PM10"
2244,2013,2013,-77.19667053,48.43164825,"PM25"
2245,2015,2020,-77.196674,48.431648,"PM25"
2246,2010,2021,-77.20978,42.09142,"PM25"
2247,2012,2012,-77.23936081,17.88948631,"PM10"
2248,2014,2014,-77.28445053,1.217247486,"PM10"
2249,2010,2021,-77.30968017,39.92002011,"PM25"
2250,2018,2020,-77.34748,25.06254,"PM10"
2251,2010,2021,-77.360126,35.641276,"PM25"
2252,2010,2021,-77.379434,37.465459,"PM10"
2253,2013,2013,-77.39550018,44.15053177,"PM25"
2254,2015,2020,-77.3955,44.15053,"PM25"
2255,2013,2013,-77.44119263,45.99672318,"PM25"
2256,2015,2020,-77.441194,45.996722,"PM25"
2257,2012,2012,-77.48269844,18.04693413,"PM10"
2258,2010,2021,-77.54817,43.14618,"PM25"
2259,2010,2021,-77.838611,34.364167,"PM25"
2260,2010,2021,-77.8420446,39.50614145,"PM25"
2261,2010,2021,-77.877028,40.811389,"PM25"
2262,2019,2021,-77.9217357,18.4724603,"PM25"
2263,2010,2021,-78.122325,39.232495,"PM10"
2264,2012,2012,-78.13066864,0.362677813,"PM10"
2265,2013,2013,-78.34622192,44.30192184,"PM25"
2266,2015,2015,-78.34622,44.30192,"PM25"
2267,2016,2020,-78.34638611,44.30183333,"PM25"
2268,2010,2021,-78.370833,40.535278,"PM25"
2269,2010,2010,-78.48287037,-0.20632716,"PM10"
2270,2011,2012,-78.48680556,-0.199490741,"PM10"
2271,2010,2021,-78.50397,38.07657,"PM25"
2272,2010,2021,-78.5181835,35.7235305,"PM25"
2273,2013,2013,-78.59715741,-0.374424283,"PM10"
2274,2012,2012,-78.61608124,-0.931938887,"PM10"
2275,2012,2012,-78.61972046,-1.241666675,"PM10"
2276,2010,2021,-78.80952601,42.87690667,"PM25"
2277,2010,2021,-78.81952,38.47753,"PM25"
2278,2013,2013,-78.89492035,43.94593811,"PM25"
2279,2015,2017,-78.89492,43.94594,"PM25"
2280,2010,2021,-78.904037,36.032955,"PM25"
2281,2018,2020,-78.9125,43.95222,"PM25"
2282,2010,2021,-78.915,40.309722,"PM10"
2283,2013,2013,-78.93151093,45.22116089,"PM25"
2284,2015,2020,-78.932944,45.224278,"PM25"
2285,2010,2021,-78.953112,35.041416,"PM25"
2286,2014,2020,-78.980023,-2.879834,"PM10"
2287,2015,2020,-78.982778,48.234087,"PM25"
2288,2013,2013,-78.98278046,48.2340889,"PM25"
2289,2013,2013,-79.00617852,-2.898412819,"PM10"
2290,2010,2012,-79.00665533,-2.898754667,"PM10"
2291,2012,2012,-79.17269135,-0.254411012,"PM10"
2292,2010,2021,-79.2150111,37.3327055,"PM25"
2293,2013,2013,-79.23474884,43.16006088,"PM25"
2294,2015,2020,-79.23475,43.16006,"PM25"
2295,2010,2021,-79.29661656,33.36891569,"PM10"
2296,2013,2013,-79.41957637,43.69015993,"PM10"
2297,2015,2015,-79.4389964,43.702313,"PM25"
2298,2016,2016,-79.44797917,43.70416409,"PM25"
2299,2013,2013,-79.44927979,46.32323074,"PM25"
2300,2015,2020,-79.44928,46.32323,"PM25"
2301,2017,2018,-79.4562775,43.70397009,"PM25"
2302,2020,2020,-79.4565875,43.70084676,"PM25"
2303,2019,2019,-79.470089,43.71193011,"PM25"
2304,2013,2013,-79.48325348,44.04431152,"PM25"
2305,2015,2020,-79.48325,44.04431,"PM25"
2306,2013,2013,-79.54186757,8.966840426,"PM10"
2307,2012,2012,-79.59919739,-2.127219915,"PM10"
2308,2013,2013,-79.65869141,43.54697037,"PM25"
2309,2015,2020,-79.65869,43.54697,"PM25"
2310,2013,2013,-79.70227814,43.4869194,"PM25"
2311,2015,2015,-79.70228,43.48617,"PM25"
2312,2016,2020,-79.70228,43.48692,"PM25"
2313,2015,2015,-79.7023,44.38236,"PM25"
2314,2016,2020,-79.70243056,44.38231389,"PM25"
2315,2013,2013,-79.70417023,44.39221954,"PM25"
2316,2017,2020,-79.76567,43.669567,"PM25"
2317,2015,2015,-79.76659,43.66991,"PM25"
2318,2010,2021,-79.76734715,34.21426338,"PM25"
2319,2013,2013,-79.78092194,43.69874954,"PM25"
2320,2016,2016,-79.78092,43.69875,"PM25"
2321,2013,2013,-79.80136108,43.31415939,"PM25"
2322,2010,2021,-79.802314,36.109006,"PM25"
2323,2015,2015,-79.802639,43.31511,"PM25"
2324,2016,2020,-79.80275556,43.314575,"PM25"
2325,2013,2013,-79.86222458,43.24359894,"PM10"
2326,2020,2020,-79.862449,43.52965,"PM25"
2327,2015,2018,-79.8774,43.24821333,"PM25"
2328,2019,2019,-79.88471,43.25761,"PM25"
2329,2020,2020,-79.88627667,43.25218,"PM25"
2330,2010,2021,-79.91460725,32.8986375,"PM10"
2331,2010,2021,-79.920867,39.649367,"PM25"
2332,2010,2021,-79.93886577,40.43571215,"PM10"
2333,2010,2021,-79.98276835,37.2906515,"PM25"
2334,2012,2012,-8.024715662,31.60045624,"PM10"
2335,2010,2010,-8.028611,43.554444,"PM10"
2336,2020,2021,-8.0331,43.1407,"PM10"
2337,2010,2010,-8.098624,40.64389,"PM10"
2338,2013,2020,-8.1006,40.6411,"PM10"
2339,2018,2021,-8.1071,42.6563,"PM10"
2340,2014,2021,-8.1502,43.5197,"PM10"
2341,2020,2021,-8.1564,52.4792,"PM10"
2342,2010,2010,-8.180556,43.337498,"PM10"
2343,2010,2010,-8.188333,43.173889,"PM10"
2344,2013,2021,-8.1944,43.177,"PM10"
2345,2018,2021,-8.1944,53.6294,"PM10"
2346,2010,2010,-8.241389,43.480556,"PM10"
2347,2013,2013,-8.247655333,43.48655033,"PM10"
2348,2014,2021,-8.24765,43.48655,"PM10"
2349,2013,2013,-8.249711,37.0916835,"PM10"
2350,2014,2020,-8.2497,37.0917,"PM10"
2351,2010,2010,-8.281958,39.211391,"PM10"
2352,2018,2021,-8.2878,51.855,"PM10"
2353,2013,2013,-8.2963945,41.449711,"PM10"
2354,2014,2020,-8.2964,41.4497,"PM10"
2355,2010,2010,-8.2964,41.449722,"PM10"
2356,2010,2010,-8.303339,41.1581114,"PM10"
2357,2010,2010,-8.317222,43.235,"PM25"
2358,2013,2021,-8.3187,43.2446,"PM25"
2359,2014,2020,-8.3381,41.2075,"PM10"
2360,2010,2010,-8.338614,40.1695485,"PM10"
2361,2010,2010,-8.341116,41.212502,"PM10"
2362,2013,2013,-8.37610825,41.27417525,"PM10"
2363,2014,2020,-8.3761,41.2742,"PM10"
2364,2010,2010,-8.382514,41.27972,"PM10"
2365,2010,2010,-8.384736,40.380833,"NO2"
2366,2013,2013,-8.399666667,43.1085,"PM10"
2367,2010,2010,-8.401402,40.352222,"PM10"
2368,2014,2020,-8.40625,40.2108,"PM10"
2369,2013,2013,-8.40625,40.2108165,"PM10"
2370,2017,2017,-8.4108,40.2069,"PM10"
2371,2010,2010,-8.413889,43.375139,"PM10"
2372,2014,2014,-8.418233333,43.36803333,"PM10"
2373,2013,2013,-8.418571143,43.3679,"PM10"
2374,2015,2019,-8.4229,43.370375,"PM10"
2375,2020,2021,-8.423666667,43.37146667,"PM10"
2376,2014,2021,-8.42385,43.10475,"PM10"
2377,2013,2013,-8.426262,41.5575976,"PM10"
2378,2014,2019,-8.43135,41.55955,"PM10"
2379,2010,2010,-8.4358425,41.565693,"PM10"
2380,2013,2020,-8.4608,41.3539,"PM10"
2381,2010,2010,-8.4608,41.359997,"PM10"
2382,2010,2010,-8.465833,51.8909725,"PM10"
2383,2014,2017,-8.46605,51.8965,"PM10"
2384,2013,2013,-8.466111,39.3525,"PM10"
2385,2013,2020,-8.4661,39.3525,"PM10"
2386,2013,2013,-8.4672,43.3472,"PM25"
2387,2013,2013,-8.4678466,51.8994332,"PM10"
2388,2010,2010,-8.468611,43.185833,"PM10"
2389,2014,2014,-8.4696,43.34125,"PM25"
2390,2013,2013,-8.4704,43.33926667,"PM25"
2391,2018,2018,-8.472833333,51.8977,"PM10"
2392,2015,2021,-8.472,43.3353,"PM10"
2393,2019,2021,-8.487875,51.8943,"PM10"
2394,2013,2013,-8.48995,43.1769,"PM10"
2395,2010,2010,-8.49375,43.3118055,"PM10"
2396,2010,2010,-8.494722,43.095,"PM10"
2397,2018,2019,-8.498353056,33.24835306,"PM10"
2398,2020,2021,-8.50285,43.3123,"PM10"
2399,2015,2017,-8.50395,43.31325,"PM10"
2400,2018,2019,-8.506,43.3023,"PM25"
2401,2014,2021,-8.5083,43.1672,"PM10"
2402,2017,2021,-8.5239,42.1814,"NO2"
2403,2013,2013,-8.5303,43.29998571,"PM10"
2404,2014,2014,-8.5322,43.30076667,"PM10"
2405,2014,2021,-8.532333333,42.891,"PM10"
2406,2010,2010,-8.534737,41.401669,"PM10"
2407,2010,2010,-8.5421666,42.883,"PM10"
2408,2013,2020,-8.5422,37.1383,"PM10"
2409,2013,2013,-8.5479,42.88072,"PM10"
2410,2010,2010,-8.54807,41.189167,"NO2"
2411,2010,2010,-8.551683,41.206112,"PM10"
2412,2013,2021,-8.555,43.2597,"PM10"
2413,2013,2020,-8.5672,40.7586,"PM10"
2414,2010,2010,-8.583333,40.679169,"PM10"
2415,2010,2010,-8.58945,41.164448,"PM10"
2416,2013,2021,-8.5919,52.5035,"PM10"
2417,2010,2010,-8.60695,52.667778,"NO2"
2418,2010,2010,-8.60702075,41.22798625,"PM10"
2419,2013,2013,-8.608333308,41.20012908,"PM10"
2420,2013,2013,-8.6186055,41.235578,"PM10"
2421,2014,2019,-8.6186,41.2356,"PM10"
2422,2013,2013,-8.623333,40.999444,"NO2"
2423,2013,2019,-8.6233,40.9994,"PM10"
2424,2017,2020,-8.625471429,41.18457143,"PM10"
2425,2014,2014,-8.62625,41.181425,"PM10"
2426,2020,2021,-8.6287,52.6586,"PM10"
2427,2018,2018,-8.629285714,41.17448571,"PM10"
